BN,FPE,Form ID,Program #1 Code,Program #1 %,Program #1 Desc,Program #2 Code,Program #2 %,Program #2 Desc,Program #3 Code,Program #3 %,Program #3 Desc,1510,1510-BN,1510-Name,1570,1600,1800,2000,2100,2400,5030  ,5031,5032,2500,2510,2530,2540,2550,2560,2570,2575,2580,2590,2600,2610,2620,2630,2640,2650,2660,2700,5450,5460,2730,2740,2750,2760,2770,2780,2790,2800,3200,3400,3900,4000,5800,5810,5820,5830,5840,5841,5842,5843,5850,5860,5861,5862,5863,5864
119221380RR0004,2023-07-31,26,,,,,,,,,,Y,"119221380RR0001","The Catholic Independent Schools of Nelson Diocese",N,N,Y,Y,N,,,,,,,,,,Y,,,,,,,,,,Y,"Shopping card sales; Walk a thon",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
745173880RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
890992340RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
140673757RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
860904572RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,Y,,,,,Y,"DONATIONS AND BOOK SALE",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
131376303RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
899775308RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,N,N,,,,
876633074RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,,N,N,N,N,,,,,,,,,
842677627RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,Y,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
118934603RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,Y,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
893174375RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
873223168RR0001,2023-06-30,25,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,Y,Y,,,,,Y,"GAMING PROCEEDS",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
139867550RR0001,2023-06-30,26,,,,,,,,,,,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,,,,,,
140807322RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
849639265RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,Y,,,,,Y,,,,Y,"VENTE CONTACT CIBLÉ",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
830724423RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,Y,,,,,Y,Y,,,,Y,,,,,,"",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,N,,,,,,,,,
118835834RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,Y,,,,,,,Y,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
119145126RR0001,2023-05-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,Y,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
118818491RR0026,2023-12-31,27,,,,,,,,,,Y,"118818491RR0001","SEVENTH-DAY ADVENTIST CHURCH (BRITISH COLUMBIA CONFERENCE)",N,N,Y,Y,N,,,,,,,Y,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
106865884RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
856831227RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
119221380RR0007,2023-07-31,26,,,,,,,,,,Y,"119221380RR0001","The Catholic Independent Schools of Nelson Diocese",N,N,Y,Y,N,,,,,,Y,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
119010817RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,,,,,,,,,Y,"LOCATION DE SALLES",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
134756212RR0001,2023-04-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
104035936RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,Y,,,,,,,,Y,"CAMPAGNE SOCIOFIN.",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
889028700RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,Y,,,Y,,,,Y,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
129930228RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,Y,,,,,,,,,Y,"CONTR. DES PAROISSES",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
140893728RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,Y,,,Y,,Y,,,,Y,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,,,,,,,,,,
836757807RR0001,2023-06-30,25,,,,,,,,,,N,"","",N,N,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
108023714RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,Y,"E-TRANSFERS",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,N,N,,,,
890880875RR0001,2023-03-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
796089019RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,Y,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
106862790RR0001,2023-09-30,26,I1,100,"Support for military personnel (active & retired)",,,,,,,N,"","",N,Y,Y,Y,N,,,,,Y,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,,N,N,N,N,N,,,,,,,,,
792766016RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
119010767RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
130380637RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"Individuals and families donated to the society unsolicited.",N,,,,,,,,,"",,,Y,N,N,N,N,N,N,N,,,,,,,,,
854899051RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
856613039RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119154011RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,,N,N,N,,,,,,,,,
872023338RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,Y,,,Y,Y,Y,Y,,,Y,Y,,Y,Y,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
118818491RR0111,2023-12-31,27,,,,,,,,,,Y,"118818491RR0001","SEVENTH-DAY ADVENTIST CHURCH (BRITISH COLUMBIA CONFERENCE)",N,N,Y,Y,N,,,,,,,Y,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
119302081RR0001,2023-12-31,27,,,,,,,,,,Y,"131770884RR0001","Canadian Yearly Meeting of the Religious Society of Friends",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
812537793RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
119140267RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,,N,N,,,,,Y,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
781473269RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
871065314RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,,,,,Y,,,,Y,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
898205018RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
833983968RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,Y,Y,Y,,,,,,,,,"",Y,603,48,,,,Y,,,"",Y,N,N,N,N,N,N,N,N,N,,,,,,,,,
893481465RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,Y,Y,Y,,,Y,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
119221380RR0002,2023-07-31,26,,,,,,,,,,Y,"119221380RR0001","The Catholic Independent Schools of Nelson Diocese",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,Y,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
130177728RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,Y,Y,,,Y,Y,,Y,,,Y,,,,,"",Y,7422,277,Y,,,,,,"",N,N,Y,N,Y,N,N,N,N,N,,,,Y,N,,,,
827120908RR0001,2023-03-31,26,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,Y,,,,Y,Y,Y,Y,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,,,,,,,,,,
880724968RR0001,2023-07-31,26,C6,100,"",,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"CASINO",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
118973304RR0001,2023-12-31,27,,,,,,,,,,Y,"108102435RR0003","United Church of Canada",N,N,Y,Y,N,,,,,Y,,Y,,,Y,Y,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
836569855RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,Y,,,,Y,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,,,,,,
829070614RR0001,2023-12-31,27,,,,,,,,,,N,"","",Y,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
106963515RR0001,2023-03-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,Y,,Y,,,,,,Y,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
119007722RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,,,Y,,Y,Y,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,N,N,,,,
108222399RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,Y,,Y,"FAMILY FUN NIGHT",N,,,,,,,,,"",,Y,Y,N,N,N,Y,N,N,N,,,,,,,,,
874169790RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
815919766RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
873160642RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,Y,,,Y,Y,,Y,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
106831951RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
878045301RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,,,,,,Y,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
119001444RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,Y,,,,,Y,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
740356530RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,Y,,,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,Y,N,1,1500,Y,N,,,,
726155484RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
119309532RR0001,2023-08-31,26,,,,,,,,,,N,"","",,,,N,N,,,,,,,,,Y,Y,Y,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
899045686RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,Y,Y,,,,,Y,,,,,,"",,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
860512813RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
775530678RR0002,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,,,Y,,Y,Y,,,Y,Y,,,,,"",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,N,,,,,,,,,
826468274RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,Y,,,Y,,Y,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
804540847RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
132144742RR0001,2023-12-31,27,,,,,,,,,,Y,"892302779RR0001","PRAYER BOOK SOCIETY OF CANADA (NATIONAL)",N,N,Y,Y,N,,,,,,,,,,,Y,,Y,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
889078747RR0001,2023-12-31,27,,,,,,,,,,Y,"","",N,N,Y,Y,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,N,N,,,,
819506353RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
107907685RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,Y,,Y,Y,Y,,Y,Y,Y,,Y,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
714024528RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,Y,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
764247292RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"CASINO",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,N,N,,,,
890749195RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
865575138RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
891226540RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
743585515RR0001,2023-08-31,25,,,,,,,,,,N,"","",Y,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
802119370RR0001,2023-05-31,26,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
885677237RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"PATRONS DONATIONS FOR REFRESHMENTS AT INTERMISSION",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,N,,,,,,,,,
765706080RR0001,2023-08-31,25,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
747836096RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,Y,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,Y,Y,,,,,,,,
859630840RR0001,2023-08-31,25,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
821597325RR0001,2023-03-31,26,,,,,,,,,,,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
853807477RR0001,2023-07-31,25,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
119246635RR0030,2023-07-31,26,,,,,,,,,,Y,"119246635RR0008","NAVY LEAGUE OF CANADA  NATIONAL COUNCIL",N,N,Y,N,N,,,,,,,,,,,,,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
118940089RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,Y,Y,N,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
804650083RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,Y,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,,,,,,
132410671RR0574,2023-12-31,27,,,,,,,,,,Y,"132410671RR0001","SOCIETY OF SAINT VINCENT DE PAUL-NATIONAL COUNCIL",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
889919973RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"BAKE SALE",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,,,,,,
758628283RR0001,2023-08-31,25,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
891005944RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
822055414RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
872490156RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,Y,Y,2,31369,,,,,,
128973351RR0001,2023-03-31,26,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,Y,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,,,,,,,,,,
899522387RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,,,,,,,,,,
877817304RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,Y,,,,Y,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
107271207RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,,,,,,,,,,,,,,Y,"PIZZA DAYS/DANCE-ATHONS",N,,,,,,,,,"",,Y,Y,N,Y,N,N,N,N,N,,,,,,,,,
836554154RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
118827914RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,,,Y,,Y,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,,,,,,
851333179RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,Y,,,,,,,Y,Y,,,,,,,Y,"THE RIDE",Y,,328711,,,,,,Y,"",N,N,Y,N,N,N,N,N,N,N,,,,,,,,,
891386161RR0001,2023-03-31,25,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,Y,,,,Y,,Y,,Y,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
887966836RR0001,2023-09-30,25,,,,,,,,,,Y,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"CASINO EVENT",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
804560050RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
808546394RR0001,2023-12-31,27,,,,,,,,,,N,"","",Y,N,Y,N,N,,,,,,,Y,,,,,Y,,,,,,,,Y,"PET STORE FUNDRAISERS",Y,625,25,,,,,,Y,"CANADA HELPS CHARGES A 4% SERVICE FEE",Y,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119034726RR0001,2023-11-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
107396186RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,,Y,,Y,Y,Y,Y,,,,Y,,,Y,Y,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,,,,,,
108123621RR0001,2023-05-31,26,,,,,,,,,,N,"","",N,N,Y,,,,,,,,,,,Y,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,,,,,,,,,,,,,,,
119210441RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,,,,Y,Y,Y,Y,,,,,Y,,Y,"GIFT CARD SALES",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
118976943RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,Y,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
888504669RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,Y,Y,Y,,,,Y,,,,,Y,"CASINO",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
118835883RR0001,2023-08-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,Y,,,Y,,,,,Y,Y,,Y,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
119030930RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
862917390RR0001,2023-10-31,26,,,,,,,,,,N,"","",N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
