BN,Category,Sub Category,Designation,Legal Name,Account Name,Address Line 1,Address Line 2,City,Province,Postal Code,Country
119050839RR0001,0190,0099,C,"NANAIMO THEATRE GROUP SOCIETY","NANAIMO THEATRE GROUP","PO BOX 796 STN MAIN","","NANAIMO",BC,V9R5M2,CA
787631142RR0001,0100,0004,C,"Arnica Foundation","Arnica Foundation","PO BOX 980","","BRAGG CREEK",AB,T0L0K0,CA
119175511RR0001,0015,0002,A,"ST. GEORGE'S SCHOOL FOUNDATION","ST. GEORGE'S SCHOOL FOUNDATION","4175 29TH AVE W","","VANCOUVER",BC,V6S1V1,CA
855211629RR0001,0010,0012,B,"La fondation place Coco / Coco's place foundation","La Fondation Place Coco / Coco's Place Foundation","263 AV PERCIVAL","","MONTREAL-OUEST",QC,H4X1T8,CA
126456078RR0001,0110,0099,C,"3HO FOUNDATION SOCIETY","3HO FOUNDATION SOCIETY","2785 8TH AVE W","","VANCOUVER",BC,V6K2B7,CA
809795081RR0001,0001,0013,C,"NEW WESTMINSTER HOMELESSNESS COALITION SOCIETY","New Westminster Homelessness Coalition Society","40 BEGBIE ST","","NEW WESTMINSTER",BC,V3M3L9,CA
848589412RR0001,0001,0099,C,"ROTARY CLUB OF TILBURY FOUNDATION","Rotary Club of Tilbury Foundation","PO BOX 958","","TILBURY",ON,N0P2L0,CA
891014540RR0001,0030,0099,C,"BETHEL UNITED APOSTOLIC CHURCH","BETHEL UNITED APOSTOLIC CHURCH","4-6468 KING GEORGE BLVD.","","SURREY",BC,V3W4Z3,CA
706719275RR0001,0070,0014,C,"GCBI North","GCBI North","3 - 6745 CENTURY AVE","","MISSISSAUGA",ON,L5N7K2,CA
839775830RR0001,0200,0099,C,"Benjamin Joseph Pelletier Foundation","Fondation Benjamin Joseph Pelletier / Benjamin Joseph Pelletier Foundation","4767 RUE VILLERET","","MONTRÉAL",QC,H9K1P7,CA
879489714RR0001,0120,0003,C,"THE ROUND LAKE AND AREA FIRE DEPARTMENT","THE ROUND LAKE AND AREA FIRE DEPARTMENT","5140 HWY 112","","SWASTIKA",ON,P0K1T0,CA
896818838RR0001,0011,0099,C,"DISTRICT 44 BAND & STRINGS PARENTS' ASSOCIATION","District 44 Band & Strings Parents' Association","4739 WOODROW CRES","","NORTH VANCOUVER",BC,V7K3A6,CA
891124778RR0001,0001,0099,C,"FONDATION RESIDENCE SAINT-JOSEPH","FONDATION RÉSIDENCE SAINT-JOSEPH","491 BOUL PERRON","C.P 10","MARIA",QC,G0C1Y0,CA
855665808RR0001,0010,0099,C,"LA FONDATION LILIANA KOMOROWSKA POUR LES ARTS / LILIANA KOMOROWSKA FOUNDATION FOR THE ARTS","LA FONDATION LILIANA KOMOROWSKA POUR LES ARTS / LILIANA KOMOROWSKA FOUNDATION FOR THE ARTS","505 - 125 RUE CHABANEL O","","MONTREAL",QC,H2N1E4,CA
893582825RR0001,0160,0099,C,"BAOBAB FAMILIAL","BAOBAB FAMILIAL","6767 CH DE LA CÔTE-DES-NEIGES","BUREAU 599","MONTRÉAL",QC,H3S2T6,CA
870464278RR0001,0160,0019,C,"Centre de prévention du décrochage scolaire oméga","CENTRE DE PREVENTION DU DECROCHAGE SCOLAIRE OMEGA","1015 BOUL DU CURE-LABELLE","","BLAINVILLE",QC,J7C2M2,CA
108019282RR0001,0010,0099,C,"ST. GEORGE'S SCHOOL","ST. GEORGE'S SCHOOL","4175 29TH AVE W","","VANCOUVER",BC,V6S1V1,CA
891218596RR0001,0160,0099,C,"VANCOUVER GRIEF SOCIETY","LOWER MAINLAND GRIEF RECOVERY SOCIETY","305 - 257 KEITH RD E","","NORTH VANCOUVER",BC,V7L1V4,CA
132700816RR0001,0010,0099,C,"ORILLIA CHRISTIAN SCHOOL SOCIETY","ORILLIA CHRISTIAN SCHOOL SOCIETY","PO BOX 862","","ORILLIA",ON,L3V6K8,CA
855566162RR0001,0001,0009,C,"ABBEYFIELD HOUSES OF FORT ST JOHN 2006","ABBEYFIELD HOUSES OF FORT ST JOHN 2006","8112 96 AVE","","FORT ST. JOHN",BC,V1J1J6,CA
130167406RR0001,0010,0004,C,"RIVER VALLEY SCHOOL SOCIETY","RIVER VALLEY SCHOOL SOCIETY","3127 BOWWOOD DR NW","","CALGARY",AB,T3B2E7,CA
749677514RR0001,0030,0099,C,"Church Renewal Inc.","Church Renewal Inc.","190 PTH 52 W","","STEINBACH",MB,R5G1Y1,CA
897763421RR0001,0012,0002,C,"KAREN SCHUESSLER SINGERS","KAREN SCHUESSLER SINGERS","PO BOX 43033","","LONDON",ON,N6J0A7,CA
118954429RR0001,0010,0099,C,"HAVERGAL COLLEGE","HAVERGAL COLLEGE","1451 AVENUE RD","","TORONTO",ON,M5N2H9,CA
119293355RR0001,0200,0005,C,"WESTERN MANITOBA SCIENCE FAIR","WESTERN MANITOBA SCIENCE FAIR","637 10TH STREET","","BRANDON",MB,R7A4G6,CA
107796393RR0001,0100,0014,C,"ONGWANADA DEVELOPMENTAL SERVICES","ONGWANADA DEVELOPMENTAL SERVICES","191 PORTSMOUTH AVE","","KINGSTON",ON,K7M8A6,CA
856275276RR0001,0010,0099,C,"SCCYBER E-LEARNING COMMUNITY","Sccyber E-Learning Community","PO BOX 91099 RPO ROYAL OAK","","CALGARY",AB,T3G5W6,CA
137480174RR0001,0011,0099,C,"M.L.E. TRAINING AND RESEARCH SOCIETY","M.L.E. TRAINING AND RESEARCH SOCIETY","550 THOMPSON AVE","","COQUITLAM",BC,V3J3Z8,CA
866434699RR0001,0012,0003,C,"NEWORLD THEATRE SOCIETY","NEWORLD THEATRE SOCIETY","1422 WILLIAM ST","","VANCOUVER",BC,V5L2P7,CA
888142411RR0001,0160,0019,C,"MAISON DES JEUNES L'ESCAPADE DE VAL-BELAIR","MAISON DES JEUNES L'ESCAPADE DE VAL-BELAIR","1565 RUE DE L'INNOVATION","","VAL-BÉLAIR",QC,G3K2P9,CA
867052938RR0001,0010,0099,C,"ECOLE FELIX - ANTOINE","ECOLE FELIX - ANTOINE","10320 RUE GARNIER","","MONTREAL",QC,H2C3C2,CA
131341356RR0001,0190,0099,C,"THE CANADIAN HERITAGE ARTS SOCIETY","THE CANADIAN HERITAGE ARTS SOCIETY","1701 ELGIN ROAD","","VICTORIA",BC,V8R5L7,CA
747405082RR0001,0030,0008,C,"ASSEMBLÉE DES TÉMOINS DE JÉHOVAH DE QUÉBEC-HISPANA","Assemblée des Témoins de Jéhovah de Québec-Hispana","305 - 4430 RUE LE MONELIER","","QUEBEC",QC,G1H2P1,CA
131629057RR0001,0030,0099,C,"MAPLE RIDGE CHRISTIAN REFORMED CHURCH","MAPLE RIDGE CHRISTIAN REFORMED CHURCH","20245 DEWDNEY TRUNK RD","","MAPLE RIDGE",BC,V2X3C9,CA
895893915RR0001,0001,0099,C,"CATHOLIC ENGAGED ENCOUNTER (CANADA) INC. WEST ENGLISH DISTRICT","CATHOLIC ENGAGED ENCOUNTER (CANADA) INC. WEST ENGLISH DISTRICT","483 DAVENPORT PLACE","","SHERWOOD PARK",AB,T8H0J2,CA
856398557RR0001,0012,0003,C,"HAROLD GREEN JEWISH THEATRE COMPANY","Harold Green Jewish Theatre Company","107-121 PARKWAY FOREST DRIVE","","TORONTO",ON,M2J5H4,CA
757568118RR0001,0030,0008,C,"Westlane Congregation of Jehovah's Witnesses  Niagara Falls Ontario","Westlane Congregation of Jehovah's Witnesses  Niagara Falls  Ontario","10 DUNBLANE AVE","","ST CATHARINES",ON,L2M3Z5,CA
886055193RR0001,0200,0009,C,"BETHANY BANNER HISTORICAL SOCIETY","BETHANY BANNER HISTORICAL SOCIETY","BOX 411","","HYTHE",AB,T0H2C0,CA
705464139RR0001,0001,0006,C,"KAMLOOPS OOTC SHELTER SOCIETY","Kamloops OOTC Shelter Society","PO BOX 1206 STN MAIN","","KAMLOOPS",BC,V2C6H3,CA
886828086RR0001,0200,0012,C,"PILOT MOUND MUSEUM INC.","PILOT MOUND MUSEUM INC","BOX 181","","PILOT MOUND",MB,R0G1P0,CA
118974963RR0001,0015,0002,B,"JOHN GEORGE AND EMILY MACDOUGALL BURSARY TRUST","JOHN GEORGE AND EMILY MACDOUGALL BURSARY TRUST","503 - 1791 BARRINGTON ST","","HALIFAX",NS,B3J3K9,CA
108159799RR0001,0010,0099,C,"UNITED TALMUD TORAHS OF MONTREAL INCORPORATED","UNITED TALMUD TORAHS OF MONTREAL INC.","5475 AV MOUNTAIN SIGHTS","","MONTREAL",QC,H3W2Y8,CA
118881804RR0001,0200,0005,C,"DALMENY SENIORS ASSOCIATION INC.","DALMENY SENIORS ASSOCIATION INC.","BOX 397","","DALMENY",SK,S0K1E0,CA
784694861RR0001,0100,0099,C,"Parkinson's South Georgian Bay","Parkinson's South Georgian Bay","160 - 64 HURONTARIO ST","","COLLINGWOOD",ON,L9Y2L6,CA
129987970RR0001,0030,0004,C,"BAPTIST GENERAL CONFERENCE OF CANADA","BAPTIST GENERAL CONFERENCE OF CANADA","PO BOX 22011 RPO POLLARD","","EDMONTON",AB,T6L0A1,CA
128893500RR0001,0010,0099,C,"KAWARTHA MONTESSORI SCHOOL","KAWARTHA MONTESSORI SCHOOL","2247 BURNHAM LINE","","OTONABEE",ON,K9J6X7,CA
827896408RR0001,0160,0099,C,"CANADIAN HARD OF HEARING ASSOCIATION VANCOUVER BRANCH","Canadian Hard of Hearing Association Vancouver Branch","2005 QUEBEC ST","","VANCOUVER",BC,V5T2Z6,CA
841455454RR0001,0050,0099,C,"Yeshiva Gedola Bridgeport of Canada Foundation","Yeshiva Gedola Bridgeport of Canada Foundation","342 BROOKE AVE","","NORTH YORK",ON,M5M2L3,CA
888094547RR0001,0011,0001,C,"HUMBERVALE PARENT TEACHER ASSOCIATION","HUMBERVALE PARENT TEACHER ASSOCIATION","1447 ROYAL YORK RD","","ETOBICOKE",ON,M9P3V8,CA
134836071RR0001,0190,0099,C,"KAMLOOPS PLAYERS SOCIETY","KAMLOOPS PLAYERS SOCIETY","BOX 655","","KAMLOOPS",BC,V2C5L7,CA
891658940RR0001,0210,0001,A,"WINGS OF HOPE BREAST CANCER FOUNDATION","WINGS OF HOPE BREAST CANCER FOUNDATION","PO BOX 84007 MARKET MALL RPO","3625 SHAGANAPPI TRAIL NW","CALGARY",AB,T3A5C4,CA
829917194RR0001,0001,0013,C,"Manavta","Manavta","2327B OSBORNE CRES SW","","CALGARY",AB,T2T0Y7,CA
815125380RR0001,0190,0007,C,"Youth Advancement Foundation","Youth Advancement Foundation","183 PROM SHERATON","","MONTREAL-OUEST",QC,H4X1N7,CA
888491115RR0001,0010,0099,C,"ANISHNABEG OUTREACH EMPLOYMENT AND TRAINING INC.","ANISHNABEG OUTREACH EMPLOYMENT AND TRAINING INC.","236 WOODHAVEN RD","","KITCHENER",ON,N2C1V5,CA
119130656RR0001,0001,0099,C,"Memory Lane Family Place Association","Memory Lane Family Place Association","22 MEMORY LANE","","LOWER SACKVILLE",NS,B4C2J3,CA
789051919RR0001,0011,0099,C,"Solar Schools Canada","Solar Schools Canada Les Ecoles Solaires du Canada","907 - 5450 KAYE ST","","HALIFAX",NS,B3K0G7,CA
870848769RR0001,0200,0008,C,"YARMOUTH TOWN AND COUNTY SPORTS HERITAGE ASSOCIATION","YARMOUTH TOWN AND COUNTY SPORTS HERITAGE ASSOCIATION","435 MAIN ST","","YARMOUTH",NS,B5A1G6,CA
848736211RR0001,0050,0099,C,"CONGREGATION SHIR LIBEYNU","Congregation Shir Libeynu","452 COLLEGE ST","","TORONTO",ON,M6G1A1,CA
889712683RR0001,0200,0099,C,"STEP-BY-STEP CHILD AND FAMILY CENTER - TSI IONTERIHWAIENSTAHKWA NE KAHWATSIRANO:RON","STEP-BY-STEP CHILD AND FAMILY CENTER - TSI IONTERIHWAIENSTAHKWA NE KAHWATSIRANO:RON","PO BOX 771","","KAHNAWAKE",QC,J0L1B0,CA
810126169RR0001,0210,0002,B,"QUARRYWOOD FOUNDATION","Quarrywood Foundation","195 INGLEWOOD DRIVE","","TORONTO",ON,M4T1H8,CA
108172149RR0001,0001,0099,C,"CHILD ABUSE PREVENTION AND COUNSELLING SOCIETY OF GREATER VICTORIA","CHILD ABUSE PREVENTION AND COUNSELLING SOCIETY OF GREATER VICTORIA","210-1175 COOK ST","","VICTORIA",BC,V8V4A1,CA
892481169RR0001,0190,0099,C,"HURONIA PLAYERS THEATRE GROUP","HURONIA PLAYERS THEATRE GROUP","333 KING ST","","MIDLAND",ON,L4R3M7,CA
108225038RR0001,0010,0099,C,"YELLOWKNIFE EDUCATION DISTRICT # 1","YELLOWKNIFE EDUCATION DISTRICT # 1","PO BOX 788  STN MAIN","","YELLOWKNIFE",NT,X1A2N6,CA
898543863RR0001,0001,0099,C,"GUELPH WISH FUND FOR CHILDREN","GUELPH WISH FUND FOR CHILDREN","PO BOX 21032","","GUELPH",ON,N1G3A2,CA
118800994RR0001,0030,0099,C,"BAYVIEW GLEN CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE","BAYVIEW GLEN CHURCH OF THE CHRISTIAN AND MISSIONARY ALLIANCE IN CANADA","300 STEELES AVE E","","THORNHILL",ON,L3T1A7,CA
118842590RR0001,0010,0099,C,"KOINONIA CHRISTIAN EDUCATION SOCIETY","KOINONIA CHRISTIAN EDUCATION SOCIETY","6014 57 AVE","","RED DEER",AB,T4N4S9,CA
859790826RR0001,0030,0099,C,"ST. ELIJAH ORTHODOX CHURCH","St. Elijah Orthodox Church","PO BOX 21009","DOMINION POSTAL STATION SW","CALGARY",AB,T2P4H5,CA
847282282RR0001,0190,0002,C,"ICE ON WHYTE FESTIVAL SOCIETY","Ice on Whyte Festival Society","10447 86 AVE NW","","EDMONTON",AB,T6E2M4,CA
107409328RR0001,0030,0099,C,"GATEWAY CHRISTIAN MINISTRIES","Gateway Christian Ministries","P O BOX 1089","","PRINCE GEORGE",BC,V2L4V2,CA
108219973RR0001,0001,0099,C,"WOMEN'S PLACE KENORA","WOMEN'S PLACE KENORA","530 THIRD STREET NORTH","","KENORA",ON,P9N2M3,CA
868001470RR0002,0060,0002,C,"CALGARY LAO BUDDHIST SOCIETY","Calgary Lao Buddhist Society","233104 RANGE ROAD 280","","ROCKY VIEW COUNTY",AB,T1X0H5,CA
897651022RR0001,0012,0099,C,"FONDATION POUR L'AVANCEMENT DU THEATRE FRANCOPHONE AU CANADA","FONDATION POUR L'AVANCEMENT DU THEATRE FRANCOPHONE AU CANADA","133 DALHOUSIE ST","","OTTAWA",ON,K1N7C2,CA
782419915RR0001,0011,0099,B,"CVR'S STUDENT ACTIVITY SPONSORSHIP SOCIETY (SASS)/SOCIETE DESOUTIEN D'ACTIVITES SCOLAIRES DE C.V.R. (SASS)","Société de soutien dactivités scolaires de C.V.R. (SSAS) / C.V.R.s Student Activity Sponsorship Society (SASS)","1597 138A RTE","","ORMSTOWN",QC,J0S1K0,CA
133327445RR0001,0210,0001,A,"FONDATION SANTÉ RIMOUSKI","FONDATION DU CENTRE RÉGIONALE DE SANTÉ ET DE SERVICES SOCIAUX RIMOUSKI INC.","150 RUE ROULEAU","","RIMOUSKI",QC,G5L5T1,CA
118979152RR0001,0210,0001,A,"KEMPTVILLE DISTRICT HOSPITAL FOUNDATION","KEMPTVILLE DISTRICT HOSPITAL FOUNDATION","BOX 2007","","KEMPTVILLE",ON,K0G1J0,CA
140643008RR0001,0190,0099,C,"MILTON PLAYERS THEATRE GROUP","MILTON PLAYERS THEATRE GROUP","P.O. BOX 325 ","","MILTON",ON,L9T4Y9,CA
847063922RR0001,0030,0099,C,"VICTORY IN PRAISE UNITED PETECOSTAL CHURCH OF ATHABASCA","VICTORY IN PRAISE UNITED PENTECOSTAL CHURCH OF ATHABASCA","379 REYNALDS CRT","","LEDUC",AB,T9E0T2,CA
888701265RR0001,0160,0099,C,"SOUTH PEEL NATURALISTS' CLUB","SOUTH PEEL NATURALISTS' CLUB","PO BOX 40074 RPO JOSHUA","","OAKVILLE",ON,L6H0G1,CA
106889207RR0001,0001,0099,C,"Centre d'aide et de lutte contre les agressions à caractère sexuel de l'Estrie","CENTRE D'AIDE ET DE LUTTE CONTRE LES AGRESSIONS A CARACTERE SEXUEL DE L'ESTRIE","C.P.1594","","SHERBROOKE",QC,J1H5M4,CA
118920735RR0001,0011,0099,C,"FONDATION BOUCHARD INC.","FONDATION BOUCHARD INC.","100  4E AVENUE","","LA POCATIERE",QC,G0R1Z0,CA
890344187RR0001,0001,0099,C,"LE TRAIT D'UNION LA SARRE","TRAIT D'UNION LA SARRE","28 AV DU CHEMIN-DE-FER E","","LA SARRE",QC,J9Z1N1,CA
887959047RR0001,0210,0002,C,"Comité des oeuvres charitables du conseil Black Lake 5167-28","COMITE DES OEUVRES CHARITABLES DU CONSEIL BLACK LAKE 5167-28","951 RUE CHRISTOPHE-COLOMB","","THEDFORD",QC,G6H1B5,CA
144934924RR0001,0010,0013,C,"ATELIER ACTION JEUNESSE T.R. INC.","ATELIER ACTION JEUNESSE T.R. INC.","3275 RUE GIRARD","","TROIS-RIVIERES",QC,G8Z2M5,CA
890915325RR0001,0012,0099,C,"PRINCETON COMMUNITY ARTS COUNCIL SOCIETY","Princeton Community Arts Council Society","POST OFFICE BOX 1884","","PRINCETON",BC,V0X1W0,CA
134884048RR0001,0100,0099,C,"HIV WEST YELLOWHEAD SOCIETY","HIV WEST YELLOWHEAD SOCIETY","PO BOX 5005 STN MAIN","","HINTON",AB,T7V1X3,CA
135939718RR0001,0200,0005,C,"GROS MORNE COOPERATING ASSOCIATION INC","GROS MORNE COOPERATING ASSOCIATION INC","P O BOX 130","","ROCKY HARBOUR",NL,A0K4N0,CA
895363125RR0001,0210,0002,A,"ROTARY CLUB OF CALGARY SARCEE","ROTARY CLUB OF CALGARY SARCEE","BOX 34273","","CALGARY",AB,T3C3W2,CA
119923027RR0001,0010,0099,C,"Alexander Von Humboldt école internationale allemende inc./ Alexander Von Humboldt German International School Inc./ Alexander Von Humboldt Deutsche Internationale Schule Inc.","ALEXANDER VON HUMBOLDT ECOLE INTERNATIONALE ALLEMANDE INC./ALEXANDER VON HUMBOLDT GERMAN INTERNATIONAL SCHOOL INC./ALEXANDER VON HUMBOLDT DEUTSCHE INTERNATIONALE SCHULE INC.","216 VICTORIA ST","","BAIE D'URFÉ",QC,H9X2H9,CA
875404063RR0001,0170,0001,C,"CONSERVATION DE LA NATURE - QUEBEC","CONSERVATION DE LA NATURE - QUEBEC","1055 BOUL RENE-LEVESQUE E","UNITE 300","MONTREAL",QC,H2L4S5,CA
102540473RR0001,0210,0001,A,"ISRAEL CANCER RESEARCH FUND FONDATION D'ISRAËL POUR LA RECHERCHE SUR LE CANCER","ISRAEL CANCER RESEARCH FUND-FONDATION D'ISRAEL POUR LA RECHERCHE SUR LE CANCER","710 - 1310 AV GREENE","","WESTMOUNT",QC,H3Z2B2,CA
136672318RR0001,0011,0099,C,"LA CLE EN EDUCATION POPULAIRE DE MASKINONGE","LA CLE EN EDUCATION POPULAIRE DE MASKINONGE","110  2E AVENUE 2E ETAGE","","LOUISEVILLE",QC,J5V1X1,CA
119305423RR0001,0190,0099,C,"YALENKA UKRAINIAN CULTURAL SOCIETY","YALENKA UKRAINIAN CULTURAL SOCIETY","2457 HUBLE PLACE","","PRINCE GEORGE",BC,V2N3C8,CA
750444283RR0001,0180,0003,C,"TURTLE POND WILDLIFE CENTRE","Turtle Pond Wildlife Centre","2882 VERN DR","","VAL CARON",ON,P3N1R3,CA
891212276RR0001,0070,0005,C,"THE LEVINE STUDY GROUP","THE LEVINE STUDY GROUP","44 PINNACLE ROAD","","WILLOWDALE",ON,M2L2V8,CA
863819272RR0001,0012,0099,C,"COMPAGNIE DE DANSE FOLKLORIQUE PODHALE","COMPAGNIE DE DANSE FOLKLORIQUE PODHALE","1125 RUE BELLEVUE","","GREENFIELD PARK",QC,J4V1J8,CA
119146959RR0001,0001,0099,C,"SEXUAL ASSAULT CENTRE KINGSTON INC.","SEXUAL ASSAULT CENTRE KINGSTON INC.","1 - 400 ELLIOTT AVE","","KINGSTON",ON,K7K6M9,CA
839083763RR0001,0012,0002,C,"MUSKOKA CONCERT ASSOCIATION","MUSKOKA CONCERT ASSOCIATION","80 EVANS AVE W","","GRAVENHURST",ON,P1P1A6,CA
880135553RR0001,0010,0099,C,"COUSTEAU  L'ECOLE FRANCAISE INTERNATIONALE DE VANCOUVER SOCIETY","L'ÉCOLE FRANÇAISE INTERNATIONALE DE VANCOUVER SOCIETY","3657 FROMME RD","","NORTH VANCOUVER",BC,V7K2E6,CA
118870104RR0001,0190,0099,C,"THE COMMUNITY ARTS COUNCIL OF PRINCE GEORGE AND DISTRICT","COMMUNITY ARTS COUNCIL OF PRINCE GEORGE AND DISTRICT","2820 15TH AVENUE","","PRINCE GEORGE",BC,V2M1T1,CA
797190063RR0001,0160,0008,C,"CANADA HONG KONG ALLIANCE ASSOCIATION","Canada Hong Kong Alliance Association","402 - 703 VIEW STREET","","VICTORIA",BC,V8W3Y7,CA
118888031RR0001,0015,0002,B,"DR. AND MRS. MAX STERN FOUNDATION","DR. AND MRS. MAX STERN FOUNDATION","110 - 5050 RUE DE SOREL","","MONTREAL",QC,H4P1G5,CA
870461225RR0001,0012,0099,C,"CHUEN YING ARTS CENTRE","CHUEN YING ARTS CENTRE","3003-8700 MCKIM WAY","","RICHMOND",BC,V6X4A5,CA
815947403RR0001,0210,0002,B,"CARSWELL FAMILY FOUNDATION","Carswell Family Foundation","17 VALLONCLIFFE ROAD","","THORNHILL",ON,L3T2W6,CA
791704331RR0001,0210,0002,A,"OCAD U CO FOUNDATION","OCAD U CO Foundation","100 MCCAUL STREET","","TORONTO",ON,M5T1W1,CA
119067619RR0001,0015,0002,A,"OCAD UNIVERSITY FOUNDATION","ONTARIO COLLEGE OF ART & DESIGN FOUNDATION","100 MCCAUL ST","","TORONTO",ON,M5T1W1,CA
887565869RR0001,0210,0002,C,"COMITE DES OEUVRES CHARITABLES DU CONSEIL ST-URBAIN NO 7712","COMITE DES OEUVRES CHARITABLES DU CONSEIL ST-URBAIN NO 7712","5 RANG ST-FRANCOIS","","ST-URBAIN",QC,G0A4K0,CA
863566592RR0001,0160,0099,C,"RISE CALGARY RESOURCE CENTRES SOCIETY","Rise Calgary Resource Centres Society","14 - 1840 RANCHLANDS WAY NW","","CALGARY",AB,T3G1R4,CA
101258010RR0001,0012,0003,C,"DANCE MANITOBA INC.","DANCE MANITOBA INC.","PO BOX 23043 RPO MCGILLIVRAY","","WINNIPEG",MB,R3T5S3,CA
132545096RR0001,0010,0099,C,"INTERNATIONAL ASSOCIATION OF PROGRESSIVE MONTESSORIANS","INTERNATIONAL ASSOCIATION OF PROGRESSIVE MONTESSORIANS","1841 FAIRBURN ROAD","","VICTORIA",BC,V8N1P8,CA
884111675RR0001,0170,0001,C,"YUKON FISH AND WILDLIFE ENHANCEMENT TRUST","YUKON FISH AND WILDLIFE ENHANCEMENT TRUST","BOX 31022","","WHITEHORSE",YT,Y1A5P7,CA
118904994RR0001,0001,0099,C,"EZRATH TORAH FUND","EZRATH TORAH FUND","6825 DECARIE BLVD","","MONTREAL",QC,H3W3E4,CA
812290799RR0001,0210,0002,B,"Jack and Sylvia Gin Foundation","Jack and Sylvia Gin Foundation","2900 - 550 BURRARD ST","","VANCOUVER",BC,V6C0A3,CA
891579146RR0001,0011,0099,C,"TWO/TEN CHARITY TRUST OF CANADA INC","TWO/TEN CHARITY TRUST OF CANADA INC","298 JOHN ST. #87617","","THORNHILL",ON,L3T7R3,CA
107594202RR0001,0001,0099,C,"LAMBTON ELDERLY OUTREACH","LAMBTON ELDERLY OUTREACH","4486 LONDON LINE","RR 1","WYOMING",ON,N0N1T0,CA
891450181RR0001,0001,0099,C,"THUNDER BAY FOOD BANK INC","THUNDER BAY FOOD BANK INC","129 MILES STREET E","","THUNDER BAY",ON,P7C1J5,CA
104482518RR0001,0110,0016,C,"RESEAU D'AIDE LE TREMPLIN INC.","RESEAU D'AIDE LE TREMPLIN INC.","625 RUE LINDSAY","","DRUMMONDVILLE",QC,J2B1H8,CA
889817391RR0001,0010,0099,C,"Alliance Sport-Études enseignement superieur","ALLIANCE SPORT-ÉTUDES ENSEIGNEMENT SUPÉRIEUR","5701 AV CHRISTOPHE-COLOMB","","MONTREAL",QC,H2S2E9,CA
759464605RR0001,0010,0099,C,"AL-ZAHRA ISLAMIC RESEARCH FOUNDATION","Al-Zahra Islamic Research Foundation","PO BOX 98062 RPO FALCONRIDGE","","CALGARY",AB,T3J0K6,CA
897387478RR0001,0190,0099,C,"CONCRETE THEATRE SOCIETY","CONCRETE THEATRE SOCIETY","102 - 10033 80 AVE NW","","EDMONTON",AB,T6E1T4,CA
101758282RR0001,0070,0002,C,"FELICIAN SISTERS OF ST. FRANCIS OF CANADA","FELICIAN SISTERS OF ST. FRANCIS OF CANADA","2165 MISSISSAUGA RD N","","MISSISSAUGA",ON,L5H2K8,CA
779691302RR0001,0001,0002,B,"ROOKE FOUNDATION","Rooke Foundation","30530 PROGRESSIVE WAY","","ABBOTSFORD",BC,V2T6W3,CA
107895377RR0001,0160,0099,C,"RICHMOND MULTICULTURAL COMMUNITY SERVICES SOCIETY","Richmond Multicultural Community Services Society","210-7000 MINORU BLVD","","RICHMOND",BC,V6Y3Z5,CA
119009744RR0001,0010,0099,C,"C.P.E. Topinambour","C.P.E. Topinambour","2315 RUE FULLUM","","MONTREAL",QC,H2K3P3,CA
867016610RR0001,0001,0099,C,"Cause And Effect Foundation","Cause and Effect Foundation","54 EVERGREEN MANOR SW","","CALGARY",AB,T2T3R3,CA
131294159RR0001,0190,0099,C,"REGINA PHILHARMONIC CHORUS INC","REGINA PHILHARMONIC CHORUS INC","PO BOX 14","","REGINA",SK,S4P2Z5,CA
815609128RR0001,0070,0099,C,"Églises Vertes/Green Churches","Églises Vertes Green Churches","740 CH DU COTEAU-ROUGE","","LONGUEUIL",QC,J4J1Z3,CA
141644450RR0001,0011,0099,B,"LA FONDATION ROBERT CHOQUETTE","LA FONDATION ROBERT CHOQUETTE","3 - 6592 BOUL SAINT-LAURENT","","MONTREAL",QC,H2S3C6,CA
826771891RR0001,0030,0009,C,"ZION MENNONITE FELLOWSHIP INC.","ZION MENNONITE FELLOWSHIP INC.","47 ARTHUR ST S.","PO BOX 38","ELMIRA",ON,N3B2Z5,CA
866237803RR0001,0010,0099,C,"DISCOVERY LEARNING FOUNDATION INC.","DISCOVERY LEARNING FOUNDATION INC.","P.O. BOX 1600","","MAPLE CREEK",SK,S0N1N0,CA
119039725RR0001,0200,0005,C,"MEYWASIN COMMUNITY SERVICE ASSOCIATION","MEYWASIN COMMUNITY SERVICE ASSOCIATION","21303 88 AVE NW","","EDMONTON",AB,T5T6T9,CA
888423431RR0001,0001,0004,C,"ACTION FAMILLES DE LA PLAINE","ACTION FAMILLES DE LA PLAINE","5900 RUE RODRIGUE","","TERREBONNE",QC,J7M2C1,CA
808798243RR0001,0100,0014,C,"101226544 SASKATCHEWAN INC.","101226544 Saskatchewan Inc.","3314 MILLAR AVE","","SASKATOON",SK,S7K7G9,CA
118894567RR0001,0010,0099,C,"EDWARD MILNE COMMUNITY SCHOOL SOCIETY","EDWARD MILNE COMMUNITY SCHOOL SOCIETY","BOX 1010","","SOOKE",BC,V9Z1J1,CA
103349973RR0001,0001,0099,C,"LITTLE PEOPLE'S PLACE INC.","LITTLE PEOPLE'S PLACE INC.","906 COTTONWOOD RD","","WINNIPEG",MB,R2J1G2,CA
809860380RR0001,0015,0002,A,"La Fondation Momentum Jeunesse","La Fondation Momentum Jeunesse","1241 NEWMARKET ST","","OTTAWA",ON,K1B5N7,CA
